Gender,Year,STEM_Major,Diet_Quality,Internet_Quality,Employment,Stress_Level,AI_Tool_Usage,GPA,Performance_Tier,Total_Productive_Hrs,Distraction_Hrs,Study_Distraction_Ratio,Wellbeing_Score,Available_Study_Time,Active_Engagement_Score,Study_Quality,AI_Enhanced_Study,Resource_Quality,Focus_Ratio,Stress_Wellbeing,AI_Engagement,Lifestyle_Index,Study_Consistency,Time_Efficiency,Digital_Balance,Academic_Momentum,Stress_Load
0,3.0,0,4,3,0,1.5,4,3.78,2,6.0,2.0,1.9047619047619047,6.0,15.875,13.5,12.0,16.0,12,2.857142857142857,0.125,54.0,0.7738095237913832,9,4.8,1.9047619047619047,40.5,3.1875
1,3.0,0,2,2,1,7.5,3,3.93,2,2.0,1.5,1.25,3.0,14.75,11.5,2.0,6.0,4,1.25,0.8333333333333334,34.5,0.4285714285623583,2,0.23529411764705882,1.875,11.5,16.875
1,3.0,1,4,3,0,5.5,4,3.9,2,5.0,7.0,0.4225352112676057,3.0,9.25,11.5,9.0,12.0,12,0.7042253521126761,0.6111111111111112,46.0,0.6785714285623583,6,1.3846153846153846,0.5633802816901409,34.5,42.625
0,3.0,1,3,3,0,5.5,4,3.96,2,14.0,1.5,2.5,5.0,15.125,11.5,12.0,16.0,9,8.75,0.5,46.0,0.6587301587150416,6,1.8461538461538463,2.5,34.5,10.3125
0,2.0,1,3,3,0,7.5,4,3.79,2,3.0,4.0,0.7317073170731708,3.0,12.875,11.5,9.0,12.0,9,0.7317073170731708,0.8333333333333334,46.0,0.5952380952290249,3,1.0588235294117647,0.9756097560975611,34.5,30.9375
0,2.0,1,2,1,1,7.5,3,3.74,2,3.0,3.5,0.8333333333333333,1.0,13.125,12.5,9.0,9.0,2,0.8333333333333333,1.0714285714285714,37.5,0.28174603174300833,6,1.0588235294117647,0.8333333333333333,37.5,29.0625
0,2.0,1,4,3,0,5.5,1,3.59,2,10.0,5.0,0.3921568627450981,4.5,13.625,12.5,2.0,2.0,12,1.9607843137254903,0.5238095238095238,12.5,0.7261904761768707,2,0.3076923076923077,0.19607843137254904,12.5,29.5625
0,3.0,1,4,3,2,5.5,3,3.92,2,2.0,2.0,0.9523809523809523,6.5,14.25,10.2,2.0,6.0,12,0.9523809523809523,0.44,30.599999999999998,0.7896825396628874,2,0.3076923076923077,1.4285714285714286,10.2,15.125
1,1.0,1,4,3,1,5.5,3,3.5,2,5.0,6.5,0.7575757575757576,7.5,8.75,10.2,15.0,15.0,12,0.7575757575757576,0.4074074074074074,30.599999999999998,0.8214285714058956,6,2.3076923076923075,0.4545454545454546,30.599999999999998,39.875
1,1.0,0,4,2,1,5.5,4,3.95,2,8.0,2.0,1.4285714285714286,1.5,14.875,11.5,9.0,12.0,8,3.8095238095238093,0.7333333333333333,46.0,0.5476190476145125,6,1.3846153846153846,1.9047619047619047,34.5,11.6875
1,3.0,0,3,3,0,5.5,4,3.78,2,12.0,0.5,6.666666666666667,2.0,16.75,12.5,12.0,16.0,9,20.0,0.6875,50.0,0.5634920634860167,9,1.8461538461538463,6.666666666666667,37.5,6.875
0,2.0,1,2,3,0,5.5,3,3.82,2,6.0,3.0,1.2903225806451613,7.0,11.875,12.5,8.0,12.0,6,1.9354838709677418,0.4230769230769231,37.5,0.6388888888677249,6,1.2307692307692308,0.9677419354838709,25.0,17.1875
0,3.0,1,3,4,0,5.5,1,3.86,2,4.0,3.5,1.1111111111111112,4.0,14.375,9.7,12.0,4.0,12,1.1111111111111112,0.55,9.7,0.7103174603053666,6,1.8461538461538463,0.2777777777777778,29.099999999999998,19.9375
0,1.0,1,4,3,0,5.5,4,3.59,2,6.0,1.5,3.75,3.0,17.375,12.5,18.0,24.0,12,3.75,0.6111111111111112,50.0,0.6785714285623583,6,2.769230769230769,2.5,37.5,8.9375
0,4.0,1,3,3,0,3.5,4,3.69,2,6.0,4.0,1.4634146341463417,6.0,13.625,12.5,18.0,24.0,9,1.4634146341463417,0.2916666666666667,50.0,0.69047619045805,9,4.0,0.9756097560975611,37.5,15.3125
0,1.0,1,3,2,0,7.5,3,3.61,2,3.0,2.0,1.4285714285714286,2.0,13.625,12.5,6.0,9.0,6,1.4285714285714286,0.9375,37.5,0.4801587301526833,4,0.7058823529411765,1.4285714285714286,25.0,17.8125
0,2.0,1,2,3,0,7.5,1,3.53,2,5.0,2.0,2.380952380952381,3.0,14.625,10.5,15.0,5.0,6,2.380952380952381,0.8333333333333334,10.5,0.5119047618956917,3,1.7647058823529411,0.47619047619047616,31.5,17.8125
1,3.0,1,4,3,0,5.5,4,3.94,2,4.0,1.5,2.5,0.0,17.75,13.5,12.0,16.0,12,2.5,0.9166666666666666,54.0,0.5833333333333334,9,1.8461538461538463,2.5,40.5,12.375
0,3.0,1,2,1,0,7.5,2,3.61,2,8.0,1.5,1.875,1.0,15.375,11.5,9.0,6.0,2,5.0,1.0714285714285714,23.0,0.28174603174300833,6,1.0588235294117647,1.25,34.5,12.1875
1,2.0,1,4,3,0,3.5,3,3.64,2,7.0,4.0,1.2195121951219514,5.0,12.875,13.5,5.0,15.0,12,1.707317073170732,0.3181818181818182,40.5,0.7420634920483749,3,1.1111111111111112,0.7317073170731708,13.5,14.4375
0,3.0,1,2,2,0,5.5,4,3.85,2,8.0,4.0,1.4634146341463417,6.5,12.625,10.5,18.0,24.0,4,1.9512195121951221,0.44,42.0,0.5396825396628874,3,2.769230769230769,0.9756097560975611,31.5,24.0625
0,2.0,1,3,4,0,7.5,4,3.58,2,7.0,5.0,0.3921568627450981,-0.5,10.75,8.2,6.0,8.0,12,1.3725490196078431,1.3636363636363635,32.8,0.5833333333333334,0,0.7058823529411765,0.7843137254901962,24.599999999999998,46.875
0,3.0,1,4,3,0,3.5,2,3.8,2,6.0,2.0,2.857142857142857,7.0,14.625,12.2,18.0,12.0,12,2.857142857142857,0.2692307692307692,24.4,0.8055555555343915,9,4.0,0.9523809523809523,36.599999999999994,8.3125
0,3.0,1,2,2,0,5.5,4,3.96,2,9.0,3.5,1.1111111111111112,5.0,13.375,9.5,12.0,16.0,4,2.5,0.5,38.0,0.4920634920483749,0,1.8461538461538463,1.1111111111111112,28.5,19.9375
1,1.0,1,3,2,0,5.5,3,3.93,2,3.0,3.5,0.2777777777777778,6.0,12.125,10.5,3.0,3.0,6,0.8333333333333333,0.4583333333333333,31.5,0.6071428571247166,3,0.46153846153846156,0.8333333333333333,31.5,21.3125
1,1.0,1,3,3,0,5.5,4,3.98,2,4.0,6.5,0.6060606060606061,4.0,9.375,12.5,12.0,16.0,9,0.6060606060606061,0.55,50.0,0.6269841269720332,9,1.8461538461538463,0.6060606060606061,37.5,36.4375
1,2.0,1,3,3,1,3.5,2,3.63,2,6.0,5.0,0.7843137254901962,5.0,11.625,12.5,12.0,8.0,9,1.1764705882352942,0.3181818181818182,25.0,0.6587301587150416,9,2.6666666666666665,0.3921568627450981,37.5,18.8125
1,3.0,1,3,2,0,7.5,4,3.5,2,6.0,4.0,0.9756097560975611,4.5,12.25,11.5,12.0,16.0,6,1.4634146341463417,0.7142857142857143,46.0,0.5595238095102041,3,1.411764705882353,0.9756097560975611,34.5,35.625
