Gender,Age,Hometown,University,Year,STEM_Major,Diet_Quality,Internet_Quality,Employment,Study_Habit,Stress_Level,Self_Study_Hrs,Tutoring_Hrs_Wk,AI_Tool_Usage,Social_Media_Hrs,Gaming_Hrs,Exercise_Days_Wk,Sleep_Hrs,Attendance_Rate,Commute_Time,Study_Group_Freq,Extracurricular,GPA,Performance_Tier
Female,22,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 1,Yes,Good,Good,Working part-time,Irregular study,3–4 (Low),3 hours,5+ hours,Rarely,3–4 hours,1–2 hours,3–4 days,6 hours,90%–100%,15–30 minutes,Rarely (Before exams only),Yes,3.31,Fair / Average
Female,26,Phnom Penh (Urban),Build Bright University(BBU),Year 4,Yes,Excellent,Average,Unemployed / Full-time student,Regular study,3–4 (Low),3 hours,1–2 hours,Rarely,Less than 1 hour,Less than 1 hour,0 days,7 hours,60%–74%,31–60 minutes,Rarely (Before exams only),Yes,2.71,Fair / Average
Female,25,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 4,Yes,Good,Good,Unemployed / Full-time student,Regular study,7–8 (High),4 hours,1–2 hours,Sometimes,5+ hours,0 hours,5+ days,5 hours,75%–89%,Over 1 hour,Rarely (Before exams only),Yes,3.46,Fair / Average
Male,22,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,No,Excellent,Good,Working full-time,No fixed habit,5–6 (Moderate),2 hours,0 hours,Sometimes,5+ hours,Less than 1 hour,1–2 days,6 hours,90%–100%,31–60 minutes,Rarely (Before exams only),No,2.17,At Risk
Female,19,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,Yes,Average,Poor,Unemployed / Full-time student,Regular study,9–10 (Very High),3 hours,1–2 hours,Rarely,5+ hours,5+ hours,1–2 days,Less than 5 hours,90%–100%,Under 15 minutes,Rarely (Before exams only),No,2.2,At Risk
Female,17,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 3,No,Good,Good,Working part-time,Regular study,7–8 (High),4 hours,0 hours,Always,5+ hours,1–2 hours,3–4 days,8 hours,75%–89%,15–30 minutes,Sometimes (Weekly),No,3.36,Fair / Average
Female,24,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 1,No,Average,Excellent,Unemployed / Full-time student,Irregular study,5–6 (Moderate),1 hour,0 hours,Sometimes,1–2 hours,3–4 hours,3–4 days,7 hours,90%–100%,15–30 minutes,Never,Yes,3.96,Outstanding / Excellent
Male,24,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,No,Poor,Excellent,Unemployed / Full-time student,No fixed habit,5–6 (Moderate),4 hours,0 hours,Often,3–4 hours,Less than 1 hour,0 days,8 hours,90%–100%,15–30 minutes,Sometimes (Weekly),Yes,3.65,Very Good / Good
Male,17,Province (Rural / Semi-Urban),Build Bright University(BBU),Year 2,Yes,Excellent,Excellent,Working part-time,Irregular study,1–2 (Very Low),3 hours,1–2 hours,Sometimes,1–2 hours,0 hours,5+ days,8 hours,90%–100%,31–60 minutes,Rarely (Before exams only),Yes,3.59,Very Good / Good
Female,20,Phnom Penh (Urban),Royal University of Phnom Penh(RUPP),Year 3,Yes,Average,Good,Unemployed / Full-time student,Regular study,3–4 (Low),4 hours,3–4 hours,Sometimes,1–2 hours,5+ hours,3–4 days,7 hours,90%–100%,15–30 minutes,Often (Daily or near-daily),Yes,3.1,Fair / Average
Female,24,Province (Rural / Semi-Urban),Royal University of Phnom Penh(RUPP),Year 1,No,Excellent,Good,Working part-time,Regular study,7–8 (High),4 hours,0 hours,Sometimes,5+ hours,1–2 hours,3–4 days,6 hours,90%–100%,15–30 minutes,Often (Daily or near-daily),No,3.93,Outstanding / Excellent
Female,19,Province (Rural / Semi-Urban),Pannasastra University of Cambodia(PUC),Year 3,Yes,Average,Excellent,Unemployed / Full-time student,Irregular study,3–4 (Low),2 hours,1–2 hours,Rarely,1–2 hours,1–2 hours,3–4 days,8 hours,90%–100%,15–30 minutes,Sometimes (Weekly),Yes,3.41,Fair / Average
Male,25,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,Average,Good,Unemployed / Full-time student,Irregular study,3–4 (Low),Less than 1 hour,3–4 hours,Never,3–4 hours,Less than 1 hour,1–2 days,5 hours,Below 60%,31–60 minutes,Rarely (Before exams only),Yes,2.49,At Risk
Female,18,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,Yes,Average,Good,Unemployed / Full-time student,Irregular study,5–6 (Moderate),5 hours,1–2 hours,Sometimes,3–4 hours,3–4 hours,0 days,9+ hours,60%–74%,31–60 minutes,Never,No,2.44,At Risk
Female,17,Phnom Penh (Urban),Build Bright University(BBU),Year 3,Yes,Poor,Average,Working part-time,Regular study,5–6 (Moderate),2 hours,1–2 hours,Rarely,3–4 hours,1–2 hours,0 days,7 hours,60%–74%,Under 15 minutes,Never,No,2.08,At Risk
Female,25,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,Excellent,Excellent,Unemployed / Full-time student,No fixed habit,5–6 (Moderate),2 hours,1–2 hours,Sometimes,5+ hours,0 hours,1–2 days,6 hours,90%–100%,31–60 minutes,Sometimes (Weekly),Yes,3.88,Very Good / Good
Female,18,Phnom Penh (Urban),Royal University of Phnom Penh(RUPP),Year 1,No,Good,Excellent,Unemployed / Full-time student,No fixed habit,9–10 (Very High),2 hours,0 hours,Never,3–4 hours,Less than 1 hour,3–4 days,9+ hours,75%–89%,15–30 minutes,Sometimes (Weekly),No,3.67,Very Good / Good
Female,23,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,Yes,Excellent,Good,Working part-time,Regular study,7–8 (High),2 hours,1–2 hours,Rarely,3–4 hours,3–4 hours,3–4 days,6 hours,90%–100%,31–60 minutes,Often (Daily or near-daily),Yes,3.62,Very Good / Good
Female,19,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 1,Yes,Poor,Good,Unemployed / Full-time student,No fixed habit,9–10 (Very High),2 hours,0 hours,Never,3–4 hours,5+ hours,1–2 days,5 hours,60%–74%,31–60 minutes,Never,No,2.29,At Risk
Male,17,Phnom Penh (Urban),Royal University of Phnom Penh(RUPP),Year 1,No,Average,Good,Unemployed / Full-time student,Irregular study,9–10 (Very High),2 hours,1–2 hours,Sometimes,1–2 hours,3–4 hours,3–4 days,5 hours,75%–89%,Under 15 minutes,Rarely (Before exams only),No,2.33,At Risk
Female,17,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 1,No,Average,Average,Working part-time,Irregular study,7–8 (High),Less than 1 hour,0 hours,Often,5+ hours,3–4 hours,5+ days,Less than 5 hours,60%–74%,15–30 minutes,Sometimes (Weekly),No,2.43,At Risk
Female,19,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 4,Yes,Good,Average,Working part-time,Irregular study,9–10 (Very High),2 hours,0 hours,Rarely,3–4 hours,1–2 hours,3–4 days,7 hours,90%–100%,Under 15 minutes,Rarely (Before exams only),No,2.93,Fair / Average
Female,20,Province (Rural / Semi-Urban),Build Bright University(BBU),Year 1,Yes,Good,Average,Unemployed / Full-time student,Irregular study,9–10 (Very High),Less than 1 hour,1–2 hours,Often,1–2 hours,5+ hours,1–2 days,7 hours,60%–74%,Over 1 hour,Rarely (Before exams only),No,2.39,At Risk
Female,20,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,Excellent,Average,Working part-time,Irregular study,5–6 (Moderate),3 hours,1–2 hours,Often,3–4 hours,Less than 1 hour,0 days,6 hours,60%–74%,15–30 minutes,Rarely (Before exams only),No,2.18,At Risk
Female,20,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 3,No,Good,Average,Unemployed / Full-time student,Regular study,5–6 (Moderate),2 hours,0 hours,Sometimes,1–2 hours,Less than 1 hour,1–2 days,8 hours,60%–74%,Over 1 hour,Rarely (Before exams only),Yes,2.76,Fair / Average
Male,17,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 3,No,Average,Poor,Unemployed / Full-time student,No fixed habit,7–8 (High),1 hour,0 hours,Rarely,3–4 hours,3–4 hours,3–4 days,6 hours,90%–100%,31–60 minutes,Rarely (Before exams only),No,2.42,At Risk
Female,19,Province (Rural / Semi-Urban),Royal University of Phnom Penh(RUPP),Year 2,Yes,Poor,Average,Working part-time,Irregular study,9–10 (Very High),2 hours,3–4 hours,Sometimes,Less than 1 hour,Less than 1 hour,1–2 days,6 hours,60%–74%,Under 15 minutes,Never,No,2.3,At Risk
Male,22,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,Yes,Poor,Average,Working part-time,No fixed habit,3–4 (Low),5 hours,0 hours,Rarely,3–4 hours,0 hours,3–4 days,5 hours,Below 60%,Under 15 minutes,Rarely (Before exams only),No,2.19,At Risk
Male,24,Province (Rural / Semi-Urban),Pannasastra University of Cambodia(PUC),Year 4,No,Average,Average,Unemployed / Full-time student,Regular study,7–8 (High),3 hours,1–2 hours,Rarely,1–2 hours,3–4 hours,0 days,6 hours,Below 60%,15–30 minutes,Rarely (Before exams only),Yes,2.42,At Risk
Female,26,Phnom Penh (Urban),Build Bright University(BBU),Year 3,Yes,Average,Excellent,Working full-time,Regular study,5–6 (Moderate),6+ hours,0 hours,Always,3–4 hours,Less than 1 hour,3–4 days,5 hours,90%–100%,15–30 minutes,Rarely (Before exams only),Yes,2.53,Fair / Average
Female,20,Province (Rural / Semi-Urban),Build Bright University(BBU),Year 1,No,Good,Good,Unemployed / Full-time student,Regular study,5–6 (Moderate),4 hours,1–2 hours,Often,1–2 hours,1–2 hours,3–4 days,8 hours,Below 60%,15–30 minutes,Never,Yes,3.74,Very Good / Good
Male,21,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 1,Yes,Good,Poor,Unemployed / Full-time student,Irregular study,9–10 (Very High),Less than 1 hour,5+ hours,Sometimes,3–4 hours,1–2 hours,1–2 days,Less than 5 hours,60%–74%,31–60 minutes,Rarely (Before exams only),No,2.46,At Risk
Female,18,Phnom Penh (Urban),Norton University(NU),Year 3,Yes,Average,Average,Unemployed / Full-time student,Regular study,5–6 (Moderate),1 hour,5+ hours,Sometimes,5+ hours,0 hours,3–4 days,7 hours,90%–100%,15–30 minutes,Sometimes (Weekly),No,3.31,Fair / Average
Male,24,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 4,Yes,Good,Average,Working part-time,Regular study,3–4 (Low),2 hours,0 hours,Sometimes,5+ hours,1–2 hours,0 days,8 hours,60%–74%,31–60 minutes,Rarely (Before exams only),No,2.14,At Risk
Male,18,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 1,No,Excellent,Average,Unemployed / Full-time student,Irregular study,7–8 (High),5 hours,0 hours,Often,3–4 hours,1–2 hours,3–4 days,8 hours,60%–74%,Under 15 minutes,Sometimes (Weekly),No,2.62,Fair / Average
Female,22,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 4,No,Average,Good,Unemployed / Full-time student,Irregular study,7–8 (High),3 hours,1–2 hours,Often,1–2 hours,5+ hours,5+ days,7 hours,75%–89%,31–60 minutes,Rarely (Before exams only),No,2.32,At Risk
Male,18,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 1,Yes,Poor,Good,Working part-time,No fixed habit,5–6 (Moderate),2 hours,0 hours,Sometimes,3–4 hours,1–2 hours,5+ days,6 hours,75%–89%,Under 15 minutes,Never,No,2.12,At Risk
Female,26,Province (Rural / Semi-Urban),Norton University(NU),Year 2,Yes,Good,Good,Unemployed / Full-time student,Irregular study,5–6 (Moderate),3 hours,0 hours,Always,3–4 hours,1–2 hours,3–4 days,7 hours,90%–100%,31–60 minutes,Often (Daily or near-daily),No,3.33,Fair / Average
Female,26,Province (Rural / Semi-Urban),Norton University(NU),Year 1,No,Good,Average,Working part-time,Regular study,5–6 (Moderate),2 hours,0 hours,Sometimes,1–2 hours,0 hours,1–2 days,6 hours,75%–89%,31–60 minutes,Never,Yes,2.27,At Risk
Male,17,Province (Rural / Semi-Urban),Royal University of Phnom Penh(RUPP),Year 3,No,Poor,Good,Unemployed / Full-time student,Regular study,5–6 (Moderate),4 hours,1–2 hours,Always,1–2 hours,Less than 1 hour,1–2 days,7 hours,75%–89%,15–30 minutes,Sometimes (Weekly),No,3.95,Outstanding / Excellent
Female,22,Phnom Penh (Urban),Royal University of Phnom Penh(RUPP),Year 4,No,Average,Average,Working part-time,Regular study,5–6 (Moderate),2 hours,0 hours,Often,3–4 hours,0 hours,5+ days,6 hours,60%–74%,31–60 minutes,Sometimes (Weekly),No,3.19,Fair / Average
Male,24,Phnom Penh (Urban),Royal University of Phnom Penh(RUPP),Year 4,Yes,Good,Average,Unemployed / Full-time student,Regular study,1–2 (Very Low),4 hours,1–2 hours,Rarely,Less than 1 hour,3–4 hours,5+ days,7 hours,90%–100%,31–60 minutes,Sometimes (Weekly),Yes,3.43,Fair / Average
Female,26,Phnom Penh (Urban),Build Bright University(BBU),Year 1,Yes,Good,Excellent,Unemployed / Full-time student,Irregular study,5–6 (Moderate),3 hours,0 hours,Rarely,1–2 hours,Less than 1 hour,5+ days,7 hours,75%–89%,15–30 minutes,Rarely (Before exams only),No,3.85,Very Good / Good
Male,23,Phnom Penh (Urban),Build Bright University(BBU),Year 2,Yes,Good,Good,Working part-time,Irregular study,7–8 (High),1 hour,0 hours,Rarely,5+ hours,Less than 1 hour,1–2 days,Less than 5 hours,75%–89%,Over 1 hour,Rarely (Before exams only),No,2.35,At Risk
Male,18,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,Good,Average,Working part-time,Irregular study,7–8 (High),1 hour,5+ hours,Sometimes,1–2 hours,0 hours,3–4 days,7 hours,90%–100%,31–60 minutes,Rarely (Before exams only),Yes,3.63,Very Good / Good
Female,24,Phnom Penh (Urban),Royal University of Phnom Penh(RUPP),Year 2,No,Good,Poor,Unemployed / Full-time student,Irregular study,5–6 (Moderate),2 hours,1–2 hours,Sometimes,3–4 hours,1–2 hours,3–4 days,6 hours,90%–100%,Under 15 minutes,Rarely (Before exams only),Yes,3.39,Fair / Average
Male,21,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 2,No,Average,Excellent,Unemployed / Full-time student,Regular study,5–6 (Moderate),4 hours,1–2 hours,Sometimes,5+ hours,0 hours,1–2 days,7 hours,90%–100%,15–30 minutes,Rarely (Before exams only),No,3.36,Fair / Average
Female,20,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 3,No,Average,Poor,Working part-time,No fixed habit,5–6 (Moderate),2 hours,1–2 hours,Rarely,5+ hours,3–4 hours,1–2 days,6 hours,75%–89%,Over 1 hour,Rarely (Before exams only),No,2.16,At Risk
