Gender,Age,Hometown,University,Year,STEM_Major,Diet_Quality,Internet_Quality,Employment,Study_Habit,Stress_Level,Self_Study_Hrs,Tutoring_Hrs_Wk,AI_Tool_Usage,Social_Media_Hrs,Gaming_Hrs,Exercise_Days_Wk,Sleep_Hrs,Attendance_Rate,Commute_Time,Study_Group_Freq,Extracurricular,GPA,Performance_Tier
Male,19,Province (Rural / Semi-Urban),CamEd Business School,Year 3,Yes,Average,Fair,Unemployed / Full-time student,Irregular study,7–8 (High),2 hours,0 hours,Sometimes,1–2 hours,Less than 1 hour,1–2 days,7 hours,90%–100%,Under 15 minutes,Rarely (Before exams only),Yes,2.72,Fair / Average
Male,21,Phnom Penh (Urban),Institute of Technology of Cambodia(ITC),Year 2,No,Average,Fair,Unemployed / Full-time student,Irregular study,9–10 (Very High),1 hour,4–6 hours,Always,5+ hours,1–2 hours,1–2 days,6 hours,90%–100%,15–30 minutes,Sometimes (Weekly),No,2.6,Fair / Average
Female,21,Phnom Penh (Urban),Royal University Of Phnom Penh(RUPP),Year 2,No,Average,Fair,Working full-time,Regular study,7–8 (High),2 hours,0 hours,Often,3–4 hours,Less than 1 hour,0 days,5 hours,Below 60%,More than 1 hour,Frequently (Multiple times a week),Yes,2.75,Fair / Average
Female,20,Province (Rural / Semi-Urban),Royal University Of Phnom Penh(RUPP),Year 4,Yes,good,Fair,Working full-time,Regular study,7–8 (High),3 hours,1–3 hours,Sometimes,5+ hours,0 hours,1–2 days,5 hours,75%–89%,15–30 minutes,Rarely (Before exams only),Yes,2.55,Fair / Average
Male,20,Province (Rural / Semi-Urban),University of Puthisastra,Year 1,Yes,Poor,Poor,Working part-time,Cramming,3–4 (Low),1 hour,0 hours,Always,5+ hours,0 hours,0 days,7 hours,90%–100%,15–30 minutes,Never,Yes,2.75,Fair / Average
Male,20,Phnom Penh (Urban),Institute of Technology of Cambodia(ITC),Year 1,No,Average,Poor,Working part-time,Cramming,9–10 (Very High),2 hours,0 hours,Always,1–2 hours,3–4 hours,1–2 days,6 hours,60%–74%,15–30 minutes,Sometimes (Weekly),No,2.9,Fair / Average
Male,19,Province (Rural / Semi-Urban),CamEd Business School,Year 1,Yes,Average,good,Unemployed / Full-time student,Regular study,7–8 (High),0 hours,0 hours,Often,3–4 hours,Less than 1 hour,1–2 days,5 hours,90%–100%,31–60 minutes,Sometimes (Weekly),Yes,2.81,Fair / Average
Male,19,Phnom Penh (Urban),Institute of Technology of Cambodia(ITC),Year 3,Yes,Poor,Fair,Working part-time,Regular study,7–8 (High),1 hour,4–6 hours,Always,1–2 hours,Less than 1 hour,1–2 days,5 hours,90%–100%,31–60 minutes,Sometimes (Weekly),No,2.7,Fair / Average
Male,19,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,Poor,Excellent,Unemployed / Full-time student,Irregular study,9–10 (Very High),3 hours,1–3 hours,Often,5+ hours,Less than 1 hour,1–2 days,6 hours,75%–89%,15–30 minutes,Rarely (Before exams only),No,2.51,Fair / Average
Female,19,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 3,Yes,good,Poor,Working part-time,Regular study,7–8 (High),6 hours,0 hours,Sometimes,5+ hours,Less than 1 hour,3–4 days,5 hours,60%–74%,More than 1 hour,Sometimes (Weekly),No,2.8,Fair / Average
Male,21,Province (Rural / Semi-Urban),Institute of Technology of Cambodia(ITC),Year 3,Yes,Average,Fair,Working part-time,Regular study,7–8 (High),1 hour,0 hours,Always,1–2 hours,0 hours,0 days,6 hours,90%–100%,Under 15 minutes,Sometimes (Weekly),Yes,2.57,Fair / Average
Male,22,Phnom Penh (Urban),Institute of Technology of Cambodia(ITC),Year 1,Yes,Average,Poor,Working part-time,Cramming,5–6 (Moderate),1 hour,0 hours,Often,5+ hours,0 hours,5+ days,6 hours,90%–100%,15–30 minutes,Never,Yes,2.95,Fair / Average
Female,20,Province (Rural / Semi-Urban),Institute of Technology of Cambodia(ITC),Year 2,No,Average,Fair,Working part-time,Irregular study,7–8 (High),3 hours,1–3 hours,Always,1–2 hours,0 hours,1–2 days,5 hours,90%–100%,31–60 minutes,Sometimes (Weekly),Yes,2.8,Fair / Average
Female,20,Province (Rural / Semi-Urban),Institute of Technology of Cambodia(ITC),Year 2,Yes,Poor,good,Working full-time,Cramming,3–4 (Low),2 hours,1–3 hours,Always,1–2 hours,0 hours,3–4 days,6 hours,75%–89%,Under 15 minutes,Sometimes (Weekly),No,2.59,Fair / Average
Female,20,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,Average,Fair,Unemployed / Full-time student,Regular study,5–6 (Moderate),1 hour,0 hours,Always,3–4 hours,1–2 hours,5+ days,9+ hours,90%–100%,31–60 minutes,Rarely (Before exams only),Yes,2.67,Fair / Average
Male,21,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,Poor,Fair,Working part-time,Irregular study,7–8 (High),4 hours,0 hours,Always,3–4 hours,0 hours,0 days,5 hours,75%–89%,31–60 minutes,Sometimes (Weekly),Yes,2.82,Fair / Average
Male,23,Phnom Penh (Urban),Institute of Technology of Cambodia(ITC),Year 3,Yes,Poor,Poor,Unemployed / Full-time student,Cramming,5–6 (Moderate),1 hour,0 hours,Always,1–2 hours,1–2 hours,3–4 days,5 hours,75%–89%,31–60 minutes,Sometimes (Weekly),No,2.69,Fair / Average
Female,21,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,Yes,good,Fair,Unemployed / Full-time student,Irregular study,1–2 (Very Low),1 hour,0 hours,Always,3–4 hours,Less than 1 hour,3–4 days,6 hours,90%–100%,15–30 minutes,Rarely (Before exams only),No,2.84,Fair / Average
Male,19,Province (Rural / Semi-Urban),CamEd Business School,Year 2,Yes,Average,Fair,Unemployed / Full-time student,Cramming,9–10 (Very High),2 hours,0 hours,Often,1–2 hours,3–4 hours,1–2 days,6 hours,90%–100%,15–30 minutes,Sometimes (Weekly),Yes,2.84,Fair / Average
Female,23,Province (Rural / Semi-Urban),CamEd Business School,Year 2,Yes,Average,Fair,Unemployed / Full-time student,Cramming,3–4 (Low),2 hours,0 hours,Always,1–2 hours,0 hours,1–2 days,6 hours,90%–100%,31–60 minutes,Rarely (Before exams only),No,2.65,Fair / Average
Male,18,Province (Rural / Semi-Urban),University of Puthisastra,Year 2,Yes,Poor,Poor,Unemployed / Full-time student,Cramming,3–4 (Low),4 hours,1–3 hours,Often,5+ hours,0 hours,1–2 days,7 hours,90%–100%,31–60 minutes,Rarely (Before exams only),No,2.7,Fair / Average
Male,22,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,Average,Fair,Working part-time,Irregular study,7–8 (High),2 hours,1–3 hours,Always,Less than 1 hour,5+ hours,0 days,7 hours,75%–89%,Under 15 minutes,Rarely (Before exams only),No,2.91,Fair / Average
Male,18,Province (Rural / Semi-Urban),University of Puthisastra,Year 2,Yes,Average,Poor,Working part-time,Irregular study,5–6 (Moderate),2 hours,1–3 hours,Often,5+ hours,1–2 hours,3–4 days,6 hours,75%–89%,More than 1 hour,Sometimes (Weekly),No,2.82,Fair / Average
Male,20,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 1,Yes,good,Fair,Unemployed / Full-time student,Cramming,3–4 (Low),2 hours,0 hours,Sometimes,1–2 hours,Less than 1 hour,0 days,6 hours,90%–100%,15–30 minutes,Rarely (Before exams only),No,2.8,Fair / Average
Male,20,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,good,Fair,Working full-time,Regular study,3–4 (Low),0 hours,0 hours,Often,3–4 hours,0 hours,5+ days,7 hours,75%–89%,Under 15 minutes,Rarely (Before exams only),Yes,2.91,Fair / Average
Male,20,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),postgraduate education,No,good,Poor,Unemployed / Full-time student,Cramming,3–4 (Low),0 hours,1–3 hours,Often,3–4 hours,1–2 hours,1–2 days,Less than 5 hours,75%–89%,Under 15 minutes,Never,No,2.66,Fair / Average
Female,21,Phnom Penh (Urban),Institute of Technology of Cambodia(ITC),Year 2,Yes,Average,good,Working part-time,Cramming,5–6 (Moderate),4 hours,0 hours,Sometimes,3–4 hours,3–4 hours,5+ days,5 hours,90%–100%,31–60 minutes,Rarely (Before exams only),Yes,2.93,Fair / Average
Male,24,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,No,Average,Fair,Working part-time,Irregular study,7–8 (High),0 hours,1–3 hours,Sometimes,3–4 hours,1–2 hours,1–2 days,6 hours,90%–100%,Under 15 minutes,Sometimes (Weekly),Yes,2.95,Fair / Average
Male,19,Province (Rural / Semi-Urban),Paragon University,Year 4,No,Average,Fair,Working part-time,Cramming,5–6 (Moderate),2 hours,0 hours,Often,1–2 hours,1–2 hours,1–2 days,6 hours,75%–89%,31–60 minutes,Never,Yes,2.7,Fair / Average
Female,20,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,No,good,good,Unemployed / Full-time student,Regular study,5–6 (Moderate),2 hours,0 hours,Often,1–2 hours,0 hours,1–2 days,5 hours,90%–100%,Under 15 minutes,Sometimes (Weekly),No,2.56,Fair / Average
Male,20,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,Yes,Average,good,Unemployed / Full-time student,Regular study,7–8 (High),2 hours,4–6 hours,Often,5+ hours,1–2 hours,3–4 days,8 hours,90%–100%,Under 15 minutes,Rarely (Before exams only),Yes,2.94,Fair / Average
Male,19,Province (Rural / Semi-Urban),Institute of Technology of Cambodia(ITC),Year 2,Yes,Poor,Poor,Unemployed / Full-time student,Cramming,5–6 (Moderate),1 hour,0 hours,Always,Less than 1 hour,1–2 hours,1–2 days,7 hours,90%–100%,Under 15 minutes,Rarely (Before exams only),No,2.53,Fair / Average
Male,20,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 4,No,good,Fair,Working full-time,Regular study,5–6 (Moderate),4 hours,0 hours,Sometimes,1–2 hours,3–4 hours,1–2 days,7 hours,75%–89%,31–60 minutes,Sometimes (Weekly),Yes,2.65,Fair / Average
Male,19,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 4,Yes,good,good,Working part-time,Irregular study,5–6 (Moderate),1 hour,1–3 hours,Always,3–4 hours,Less than 1 hour,1–2 days,5 hours,75%–89%,31–60 minutes,Sometimes (Weekly),Yes,2.55,Fair / Average
Male,19,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 4,Yes,good,good,Working part-time,Regular study,9–10 (Very High),2 hours,0 hours,Rarely,3–4 hours,0 hours,0 days,5 hours,90%–100%,31–60 minutes,Rarely (Before exams only),No,2.65,Fair / Average
Female,21,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 4,No,Average,Fair,Working part-time,Cramming,3–4 (Low),1 hour,1–3 hours,Always,1–2 hours,5+ hours,1–2 days,7 hours,90%–100%,31–60 minutes,Frequently (Multiple times a week),Yes,2.9,Fair / Average
Female,19,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 3,Yes,good,Poor,Unemployed / Full-time student,Irregular study,5–6 (Moderate),3 hours,0 hours,Sometimes,5+ hours,1–2 hours,0 days,7 hours,90%–100%,31–60 minutes,Rarely (Before exams only),No,2.79,Fair / Average
Female,21,Phnom Penh (Urban),Royal University Of Phnom Penh(RUPP),Year 3,No,Average,good,Working part-time,Regular study,5–6 (Moderate),4 hours,0 hours,Always,3–4 hours,1–2 hours,1–2 days,5 hours,90%–100%,15–30 minutes,Sometimes (Weekly),Yes,2.78,Fair / Average
Male,17,Province (Rural / Semi-Urban),De Montfort University Cambodia,Year 2,Yes,Average,Fair,Unemployed / Full-time student,Irregular study,5–6 (Moderate),2 hours,0 hours,Always,1–2 hours,0 hours,1–2 days,6 hours,75%–89%,15–30 minutes,Sometimes (Weekly),Yes,2.66,Fair / Average
Female,20,Phnom Penh (Urban),Institute of Technology of Cambodia(ITC),Year 2,No,Average,Fair,Working part-time,Irregular study,5–6 (Moderate),4 hours,0 hours,Rarely,1–2 hours,Less than 1 hour,0 days,Less than 5 hours,90%–100%,31–60 minutes,Sometimes (Weekly),Yes,2.8,Fair / Average
Male,18,Province (Rural / Semi-Urban),University of Puthisastra,Year 2,Yes,Average,Fair,Unemployed / Full-time student,Cramming,7–8 (High),1 hour,0 hours,Always,1–2 hours,0 hours,0 days,Less than 5 hours,75%–89%,31–60 minutes,Rarely (Before exams only),No,2.94,Fair / Average
Female,20,Province (Rural / Semi-Urban),Paragon University,Year 1,No,Average,Excellent,Unemployed / Full-time student,Irregular study,7–8 (High),1 hour,0 hours,Always,5+ hours,0 hours,3–4 days,6 hours,Below 60%,15–30 minutes,Rarely (Before exams only),No,2.86,Fair / Average
Male,21,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,Poor,Poor,Working part-time,Regular study,5–6 (Moderate),2 hours,4–6 hours,Always,3–4 hours,Less than 1 hour,0 days,8 hours,60%–74%,15–30 minutes,Rarely (Before exams only),Yes,2.81,Fair / Average
Male,21,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,Yes,good,Poor,Working part-time,Cramming,3–4 (Low),5 hours,0 hours,Always,1–2 hours,3–4 hours,0 days,6 hours,90%–100%,More than 1 hour,Frequently (Multiple times a week),No,2.72,Fair / Average
Female,19,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,Average,Poor,Working part-time,Regular study,5–6 (Moderate),2 hours,1–3 hours,Always,3–4 hours,0 hours,1–2 days,Less than 5 hours,75%–89%,15–30 minutes,Never,Yes,2.93,Fair / Average
Female,23,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,good,Poor,Working part-time,Regular study,9–10 (Very High),2 hours,1–3 hours,Often,3–4 hours,0 hours,0 days,8 hours,90%–100%,31–60 minutes,Sometimes (Weekly),No,2.8,Fair / Average
Male,20,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,Yes,Average,good,Unemployed / Full-time student,Regular study,3–4 (Low),1 hour,0 hours,Often,3–4 hours,1–2 hours,1–2 days,7 hours,75%–89%,15–30 minutes,Sometimes (Weekly),Yes,2.7,Fair / Average
Male,22,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 1,No,Average,Poor,Working part-time,Regular study,5–6 (Moderate),1 hour,0 hours,Sometimes,1–2 hours,3–4 hours,0 days,6 hours,60%–74%,15–30 minutes,Frequently (Multiple times a week),Yes,2.9,Fair / Average
Female,19,Province (Rural / Semi-Urban),Institute of Technology of Cambodia(ITC),Year 3,Yes,Average,Poor,Unemployed / Full-time student,Irregular study,5–6 (Moderate),2 hours,1–3 hours,Often,5+ hours,3–4 hours,1–2 days,7 hours,Below 60%,15–30 minutes,Rarely (Before exams only),Yes,2.67,Fair / Average
Female,22,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 4,Yes,Average,Fair,Working full-time,Cramming,7–8 (High),3 hours,0 hours,Often,5+ hours,Less than 1 hour,3–4 days,8 hours,90%–100%,31–60 minutes,Sometimes (Weekly),No,2.68,Fair / Average
Male,18,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,No,Average,good,Unemployed / Full-time student,Irregular study,5–6 (Moderate),1 hour,0 hours,Always,3–4 hours,Less than 1 hour,5+ days,7 hours,90%–100%,15–30 minutes,Rarely (Before exams only),No,2.6,Fair / Average
Male,21,Phnom Penh (Urban),Institute of Technology of Cambodia(ITC),Year 2,Yes,Poor,Poor,Working full-time,Regular study,7–8 (High),3 hours,0 hours,Sometimes,3–4 hours,1–2 hours,3–4 days,7 hours,90%–100%,31–60 minutes,Rarely (Before exams only),No,2.55,Fair / Average
Male,22,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,Average,Fair,Working full-time,Cramming,7–8 (High),1 hour,1–3 hours,Always,1–2 hours,1–2 hours,0 days,7 hours,90%–100%,31–60 minutes,Rarely (Before exams only),Yes,2.57,Fair / Average
Male,20,Province (Rural / Semi-Urban),Paragon University,Year 3,Yes,excellent,good,Working full-time,Cramming,5–6 (Moderate),0 hours,1–3 hours,Sometimes,1–2 hours,1–2 hours,1–2 days,6 hours,75%–89%,15–30 minutes,Sometimes (Weekly),No,2.9,Fair / Average
Female,22,Province (Rural / Semi-Urban),Institute of Technology of Cambodia(ITC),Year 2,No,Average,good,Unemployed / Full-time student,Cramming,5–6 (Moderate),2 hours,0 hours,Always,1–2 hours,0 hours,1–2 days,7 hours,75%–89%,15–30 minutes,Sometimes (Weekly),Yes,2.51,Fair / Average
Female,22,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,Average,Fair,Working full-time,Regular study,5–6 (Moderate),3 hours,0 hours,Rarely,5+ hours,1–2 hours,1–2 days,5 hours,90%–100%,15–30 minutes,Never,Yes,2.64,Fair / Average
Female,19,Phnom Penh (Urban),Institute of Technology of Cambodia(ITC),Year 3,Yes,Average,Poor,Unemployed / Full-time student,Regular study,7–8 (High),1 hour,0 hours,Often,5+ hours,Less than 1 hour,1–2 days,Less than 5 hours,75%–89%,31–60 minutes,Sometimes (Weekly),Yes,2.5,Fair / Average
Male,19,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 3,No,excellent,good,Working part-time,Irregular study,5–6 (Moderate),3 hours,0 hours,Often,5+ hours,Less than 1 hour,1–2 days,8 hours,60%–74%,15–30 minutes,Frequently (Multiple times a week),No,2.9,Fair / Average
Male,19,Phnom Penh (Urban),Paragon University,Year 2,Yes,Poor,Poor,Working full-time,Cramming,7–8 (High),0 hours,1–3 hours,Always,3–4 hours,0 hours,1–2 days,7 hours,75%–89%,31–60 minutes,Sometimes (Weekly),No,2.73,Fair / Average
Female,19,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 4,No,good,Fair,Unemployed / Full-time student,Irregular study,5–6 (Moderate),1 hour,0 hours,Rarely,3–4 hours,1–2 hours,0 days,9+ hours,75%–89%,Under 15 minutes,Rarely (Before exams only),No,2.97,Fair / Average
Male,20,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 2,No,good,Poor,Unemployed / Full-time student,Irregular study,5–6 (Moderate),3 hours,0 hours,Always,5+ hours,5+ hours,3–4 days,6 hours,90%–100%,15–30 minutes,Rarely (Before exams only),No,2.81,Fair / Average
Female,22,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 3,Yes,Average,Fair,Unemployed / Full-time student,Irregular study,7–8 (High),3 hours,7–9 hours,Often,5+ hours,1–2 hours,3–4 days,5 hours,90%–100%,Under 15 minutes,Rarely (Before exams only),No,2.73,Fair / Average
Male,20,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,Yes,Average,Fair,Unemployed / Full-time student,Cramming,5–6 (Moderate),0 hours,0 hours,Always,1–2 hours,1–2 hours,1–2 days,6 hours,90%–100%,15–30 minutes,Rarely (Before exams only),Yes,2.7,Fair / Average
Female,20,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),postgraduate education,Yes,Average,good,Working part-time,Cramming,7–8 (High),4 hours,0 hours,Often,3–4 hours,5+ hours,3–4 days,Less than 5 hours,90%–100%,15–30 minutes,Never,No,2.75,Fair / Average
Male,22,Phnom Penh (Urban),Royal University Of Phnom Penh(RUPP),Year 2,Yes,excellent,Fair,Unemployed / Full-time student,Cramming,7–8 (High),1 hour,0 hours,Sometimes,1–2 hours,3–4 hours,1–2 days,5 hours,75%–89%,15–30 minutes,Frequently (Multiple times a week),Yes,2.92,Fair / Average
Female,20,Phnom Penh (Urban),University of Puthisastra,Year 2,No,excellent,Poor,Unemployed / Full-time student,Irregular study,5–6 (Moderate),1 hour,0 hours,Rarely,5+ hours,0 hours,1–2 days,6 hours,75%–89%,Under 15 minutes,Sometimes (Weekly),Yes,2.71,Fair / Average
Female,22,Phnom Penh (Urban),Institute of Technology of Cambodia(ITC),Year 2,Yes,good,good,Unemployed / Full-time student,Cramming,7–8 (High),5 hours,0 hours,Often,1–2 hours,5+ hours,0 days,6 hours,75%–89%,15–30 minutes,Rarely (Before exams only),No,2.54,Fair / Average
